Site,SpeciesCode,Abundance,IND_BIOM
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,stenanal,1,0.0136
KH,paliinco,1,0.1178
KH,kilasppu,1,0.0136
KH,kilaspu7,1,0.1178
KH,kilaspu7,1,0.0136
KH,kilaspu7,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,ptycsimu,1,0.4165
KH,paliinco,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,stenanal,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilasu21,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,lobomoni,1,0.0136
KH,kilamicr,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,valebadi,1,0.4165
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,lobomoni,1,0.0136
KH,kilaspu7,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilasu12,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasu21,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,stenanal,1,0.1178
KH,stenanal,1,0.1178
KH,lobomoni,1,0.1178
KH,lobomoni,1,0.0136
KH,kilasu21,1,0.0136
KH,kilamicr,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,stenanal,1,0.0136
KH,kilaspu7,1,0.0136
KH,lobomoni,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilasu11,1,0.0136
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.0136
KH,valebadi,1,0.0136
KH,valebadi,1,0.0136
KH,valebadi,1,0.0136
KH,kilasppu,1,0.1178
KH,kilasppu,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilasu12,1,0.0136
KH,valebadi,1,0.0136
KH,valebadi,1,0.0136
KH,valebadi,1,0.0136
KH,valebadi,1,0.0136
KH,valebadi,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,ptycapic,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,ectobrig,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.0136
KH,valebadi,1,0.0136
KH,valebadi,1,0.0136
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,paliinco,1,0.1178
KH,kilasu21,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu7,1,0.1178
KH,lobomoni,1,0.0136
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.0136
KH,kilasppu,1,0.1178
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu4,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,kilasppu,1,0.0136
KH,valebadi,1,0.0136
KH,valebadi,1,0.0136
KH,valebadi,1,0.0136
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,valebadi,1,0.1178
KH,stenanal,1,0.0136
KH,stenanal,1,0.0136
KH,paliinco,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu4,1,0.1178
KH,kilaspu7,1,0.0136
KH,kilamicr,1,0.0136
KH,kilamicr,1,0.0136
KH,kilamicr,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.0136
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,kilaspu3,1,0.1178
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs21,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs22,1,0.0112
KH,acargs23,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs15,1,0.0112
KH,acargs19,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs19,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargsu4,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargs19,1,0.0112
KH,acargs16,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs19,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargs22,1,0.0112
KH,acargs24,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs19,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs25,1,0.0112
KH,acargs15,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs15,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs10,1,0.0112
KH,acargs26,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs16,1,0.0112
KH,acargs25,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,anysgsu1,1,0.0112
KH,acargs16,1,0.0112
KH,acargsu4,1,0.0112
KH,acargs25,1,0.0112
